store_id,uptime_last_hour_min,downtime_last_hour_min,uptime_last_day_hr,downtime_last_day_hr,uptime_last_week_hr,downtime_last_week_hr,now_utc
88be4682-2af7-4549-900b-92a77ddf0c1b,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
327b317c-95e6-41d4-aed4-8aab4b365ef2,0,0,8.96,2.04,62.79,14.21,2024-10-15 05:26:00 UTC
c7df090f-bb36-4b77-badd-ff1159f669e3,0,0,8.96,2.04,62.79,14.21,2024-10-15 05:26:00 UTC
cd707fec-44da-4b64-97d9-4db0c294f76c,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
d8e1fd2a-4590-4b3e-9ef4-adeae23dfc70,0,0,8.96,2.04,62.78,14.22,2024-10-15 05:26:00 UTC
fefabd23-83ac-418e-a84e-90c74fb0a3f7,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
81454fe4-bfba-4055-ba23-1635a0d45bca,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
2ee5c720-1bc1-4758-b67e-d56f881d36bc,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
cbcac7dd-311f-4c08-94de-b8f12476d509,0,0,8.96,2.04,62.76,14.24,2024-10-15 05:26:00 UTC
e258f35b-deca-4ff8-984f-058e582d3fd4,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
803922a6-4ff1-4cc9-8d2e-1efacb8e6e3a,0,0,8.95,2.05,62.76,14.24,2024-10-15 05:26:00 UTC
e0cd42b0-ae8c-44c1-a7cb-11ffb821029c,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
784851e0-2175-4f2a-8441-d16d88359857,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
0a50074c-9657-440d-b399-e21525f8a216,0,0,8.95,2.05,62.74,14.26,2024-10-15 05:26:00 UTC
2614c49b-d3cf-48c4-a5a2-052e017117ae,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
421d886e-b212-42b0-9f52-dee7d42e619c,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
7cc13c05-ba2f-4ba5-ac64-f2f32f669d84,0,0,8.95,2.05,62.73,14.27,2024-10-15 05:26:00 UTC
e49ce4a1-5f5e-4638-9bc6-794d0f1af44c,0,0,8.95,2.05,62.73,14.27,2024-10-15 05:26:00 UTC
1e8f53db-6c6d-471c-91bf-2a5cf6f943c7,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
2f33d254-b3d9-4091-a230-ebf2c04a0fb3,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
22cfb620-ff12-4682-94dc-6e0eb1390f9f,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
1e35e5bd-93f3-438f-8de7-7877e79f6652,0,0,8.95,2.05,62.71,14.29,2024-10-15 05:26:00 UTC
6c681f53-fbfc-4954-84c7-6459d1dd69b5,0,0,8.95,2.05,62.71,14.29,2024-10-15 05:26:00 UTC
40d7d9ff-b8cf-49bb-b3eb-69370f9c8737,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
f70f93a1-4ee1-45c9-b262-481e83bca404,0,0,8.95,2.05,62.7,14.3,2024-10-15 05:26:00 UTC
fde780ae-d0ca-4eda-86eb-615ef07088df,0,0,8.95,2.05,62.7,14.3,2024-10-15 05:26:00 UTC
677bf2eb-e6e2-4613-9696-9ef0fcd1d53d,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
2e9dc7d8-85f4-4cb1-b72b-977df5a05170,0,0,8.95,2.05,62.69,14.31,2024-10-15 05:26:00 UTC
8c730e2e-1960-480e-94c4-b1d491c216d2,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
35616dd8-d926-47c6-8d2c-38e2039b44e3,0,0,8.94,2.06,62.68,14.32,2024-10-15 05:26:00 UTC
b081b6a6-34cc-4b77-9f91-72b0207225b0,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
bf8c7687-f098-4076-8af5-da39ee6ceb13,0,0,8.94,2.06,62.67,14.33,2024-10-15 05:26:00 UTC
fb2015f5-81e1-413f-9bb0-0ca25ee3b682,0,0,0.0,11.0,0.0,77.0,2024-10-15 05:26:00 UTC
e9d2e6e3-dfbe-4c51-a7d9-8e9d3d11255c,0,0,8.94,2.06,62.67,14.33,2024-10-15 05:26:00 UTC
dea3684a-87be-43db-86b1-6f6b72ffdfe3,0,0,0.0,13.0,0.0,90.0,2024-10-15 05:26:00 UTC
3f686aed-e521-4214-afdc-2cc3eb78184c,0,4,0.0,10.5,0.0,75.5,2024-10-15 05:26:00 UTC
fc43d054-ffa2-4715-a461-cbf250119994,4,0,7.5,0.0,61.82,13.18,2024-10-15 05:26:00 UTC
8f817373-d50f-48d3-b8be-d250d907bdd5,0,4,0.0,10.5,0.0,75.5,2024-10-15 05:26:00 UTC
35ee45da-e89b-4d4b-9c79-04559eec664e,0,0,0.0,13.0,0.0,90.0,2024-10-15 05:26:00 UTC
f6df14f4-8942-42cd-8ce2-238682bdaa9b,0,4,0.0,10.5,0.0,75.5,2024-10-15 05:26:00 UTC
092389b6-ad83-432b-9032-dbbfd9240ddd,0,0,0.0,13.5,0.0,90.5,2024-10-15 05:26:00 UTC
99e2f23b-535b-4e14-9665-1b11b1b2b93b,0,0,0.0,13.0,0.0,90.0,2024-10-15 05:26:00 UTC
4bb6335a-9968-4797-a858-50dcd2f02e8e,0,0,12.05,0.95,86.34,3.66,2024-10-15 05:26:00 UTC
d9337fcf-f224-4817-848e-f8d4acf4d9f9,0,0,0.0,13.0,0.0,90.0,2024-10-15 05:26:00 UTC
8a9c885c-8691-4b51-952b-15b55ff2357f,0,0,0.0,13.0,0.0,90.0,2024-10-15 05:26:00 UTC
4a8ee730-5ca5-457c-b143-55b3479736cc,0,0,10.1,0.4,73.2,2.8,2024-10-15 05:26:00 UTC
ec950f40-e230-4f7e-aac1-b7a54b2c3bde,0,0,9.27,2.23,64.95,15.55,2024-10-15 05:26:00 UTC
790d25f6-5872-4cb4-ad6b-5bb8ae67a9cf,0,0,9.26,2.24,66.93,15.57,2024-10-15 05:26:00 UTC
11f7f3f7-0448-4a06-950f-d27a226fa632,0,0,9.26,1.74,64.91,12.09,2024-10-15 05:26:00 UTC
2dfc14de-ae62-464b-8c73-52090df1c534,0,0,9.26,1.74,64.89,12.11,2024-10-15 05:26:00 UTC
f20aed39-019f-4d8a-9877-3c564efbbd29,0,0,9.25,2.25,64.85,15.65,2024-10-15 05:26:00 UTC
fdf52a02-7dc7-404f-9a9d-24ab40a20578,0,0,9.24,1.76,64.77,12.23,2024-10-15 05:26:00 UTC
9d939044-4693-4371-b749-c7a02464aabc,0,0,9.24,1.76,64.76,12.24,2024-10-15 05:26:00 UTC
925f2c15-a4ee-4cde-853d-9a79b40f00a4,0,0,0.0,11.0,18.0,72.0,2024-10-15 05:26:00 UTC
094997a6-5252-4447-8e55-ec7cce81096f,0,0,5.99,5.01,58.25,18.75,2024-10-15 05:26:00 UTC
3c443e74-ebf4-46d8-a31d-486342e9c4fd,0,0,9.24,1.76,63.2,13.8,2024-10-15 05:26:00 UTC
8495b9a9-6cf2-44f9-a4fd-cb6235c023a9,0,0,9.23,2.27,67.68,15.82,2024-10-15 05:26:00 UTC
8b627159-0c6a-4807-a825-c220e808db16,0,0,9.23,1.77,64.67,12.33,2024-10-15 05:26:00 UTC
c7a75ce8-640a-4b5d-81a3-5d68e1e0e1dc,0,0,9.22,1.78,64.63,12.37,2024-10-15 05:26:00 UTC
81dfa18e-1327-409e-98af-b5860254519a,0,0,9.21,1.79,63.17,13.83,2024-10-15 05:26:00 UTC
26ca1b87-782b-45c7-8562-a8a604cb56d2,0,0,9.21,1.79,64.32,12.68,2024-10-15 05:26:00 UTC
0415b056-3528-4711-a237-77126336b89d,0,0,5.99,5.01,61.31,15.69,2024-10-15 05:26:00 UTC
2704df0a-4442-4e0f-87ec-f003c177d1fc,0,0,9.2,1.8,64.51,12.49,2024-10-15 05:26:00 UTC
0482449a-75a3-4eb9-bafc-0a47ec179c2d,0,0,9.2,1.8,63.16,13.84,2024-10-15 05:26:00 UTC
7a0e8829-eedd-412e-b627-0018465c1d43,0,0,9.2,2.3,64.53,16.01,2024-10-15 05:26:00 UTC
bddf5ed5-2f69-4e62-9773-8d7ef104ccca,0,0,9.2,1.8,64.48,12.52,2024-10-15 05:26:00 UTC
c0be7fd1-3604-42a5-b2dc-49c82876f315,0,0,9.19,1.81,63.14,13.86,2024-10-15 05:26:00 UTC
59d3874b-e13e-4615-ad85-76fed06450e7,0,0,9.18,2.32,64.69,15.65,2024-10-15 05:26:00 UTC
2e956f58-0789-4645-bf63-99d72fdcf95a,0,0,9.18,1.82,64.34,12.66,2024-10-15 05:26:00 UTC
9a91577c-dfd2-483a-b96e-33b47fc7b359,0,0,9.17,1.83,63.13,13.87,2024-10-15 05:26:00 UTC
e98f7356-f377-4cdd-8e14-38ae5bfdfd9f,0,0,9.17,2.33,64.25,16.25,2024-10-15 05:26:00 UTC
19cb2901-693f-4092-a9bf-392541ede1f1,0,0,11.17,0.33,77.94,2.56,2024-10-15 05:26:00 UTC
4298071a-62fc-42fe-ad77-9fa8d35307e3,0,0,11.16,0.34,77.93,2.57,2024-10-15 05:26:00 UTC
bc65d2ff-41d3-410d-b690-638dc41e7725,0,0,9.15,1.85,64.16,12.84,2024-10-15 05:26:00 UTC
3ff5fc1b-32cd-4437-bd2e-bc4c64870ca3,0,0,9.15,2.35,64.13,16.37,2024-10-15 05:26:00 UTC
752ffc37-d925-4b2a-ab40-1685ed330d99,0,0,9.14,2.36,64.07,16.43,2024-10-15 05:26:00 UTC
67c02fc5-3210-4de9-bc93-3ba98e175d6c,0,0,12.14,1.36,80.81,12.69,2024-10-15 05:26:00 UTC
0f68cf51-10bd-4789-8aff-c9da54ceb384,0,0,9.14,1.86,64.04,12.96,2024-10-15 05:26:00 UTC
56a24f9f-ae26-497e-b702-aa2ba94aa3cc,0,0,12.0,3.0,50.99,58.01,2024-10-15 05:26:00 UTC
a2b7f12a-763b-40b1-a025-b106e2ddea34,0,0,8.13,2.87,59.75,16.75,2024-10-15 05:26:00 UTC
ef62ad72-2290-4557-b762-577b6fc58ec8,0,0,9.12,1.88,60.93,16.07,2024-10-15 05:26:00 UTC
75a566db-5527-4a43-b2e3-9ce8ce3e6e40,0,0,9.11,1.89,63.07,13.93,2024-10-15 05:26:00 UTC
01da0a2e-7341-448d-a66f-920fccd80e37,0,0,9.1,2.4,65.79,16.71,2024-10-15 05:26:00 UTC
64a6ec8a-dcf2-4735-bb57-767cde3a081b,0,0,9.1,1.9,63.05,13.95,2024-10-15 05:26:00 UTC
3c132cb5-7ae8-41c8-8ce5-388039c7ebe9,0,0,9.1,1.9,63.64,13.36,2024-10-15 05:26:00 UTC
e2727e6a-10f4-4811-9ac6-947dfde55e62,0,0,9.1,2.4,63.75,16.75,2024-10-15 05:26:00 UTC
a7b8a2a9-792b-466f-9a32-e35820da053c,0,0,9.09,2.41,63.75,16.75,2024-10-15 05:26:00 UTC
38ad61f2-a790-475d-a3f1-1c24336608aa,0,0,9.09,1.91,63.05,13.95,2024-10-15 05:26:00 UTC
45b005a2-5f3b-4e56-addc-d2682442051c,0,0,9.09,1.91,63.7,13.3,2024-10-15 05:26:00 UTC
ac9d3cf9-553c-4a47-b428-6cd548031965,0,0,9.09,1.91,63.69,13.31,2024-10-15 05:26:00 UTC
47573cdd-41b1-45de-99f3-ca9868f5c684,0,0,9.08,1.92,24.17,52.83,2024-10-15 05:26:00 UTC
e43f2dd9-9457-4b1f-8e39-80307e5c8b6b,0,0,9.08,2.42,63.63,16.87,2024-10-15 05:26:00 UTC
e9ba42b6-877d-4d50-8ab3-acd7813f2a83,0,0,9.08,1.92,63.62,13.38,2024-10-15 05:26:00 UTC
a8bf9ee9-babb-469f-917c-8a638579b695,0,0,9.07,2.43,63.61,16.89,2024-10-15 05:26:00 UTC
b7cf2f10-f34a-4179-ae61-263377e7c998,0,0,9.07,1.93,63.03,13.97,2024-10-15 05:26:00 UTC
49ba628e-5b77-4576-a945-91c078d093ca,0,0,11.07,0.43,71.51,6.99,2024-10-15 05:26:00 UTC
aa26ed88-2869-4ffb-b44e-463d4a238f12,0,0,9.06,1.94,54.4,22.6,2024-10-15 05:26:00 UTC
ae1ce22a-f2ba-4e42-a717-6d64a712c72f,0,0,11.06,0.44,77.23,3.27,2024-10-15 05:26:00 UTC
b8bd678a-0f65-4a95-afb2-c969c3f34db5,0,0,9.06,1.94,63.01,13.99,2024-10-15 05:26:00 UTC
499694be-885e-4321-af6d-f22e33bb00fc,0,0,9.05,1.95,63.39,13.61,2024-10-15 05:26:00 UTC
b432b139-50be-425e-b326-71ce2544abf9,0,0,9.04,1.96,63.0,14.0,2024-10-15 05:26:00 UTC
cc7bcd3f-09d7-4aa3-a7f1-5c2685722fe9,0,0,9.04,1.96,63.35,13.65,2024-10-15 05:26:00 UTC
d1d17eaa-4168-46e3-8358-8fb6e5b2320a,0,0,11.04,0.46,77.1,3.4,2024-10-15 05:26:00 UTC
2d345027-e385-4d9d-9936-197523cbe4f1,0,0,9.03,1.97,54.26,22.74,2024-10-15 05:26:00 UTC
853404f8-2bfa-4b7c-b011-053037e1ad77,0,0,9.03,2.47,63.29,17.21,2024-10-15 05:26:00 UTC
05282852-b122-45ac-84b8-a2c942fb6f51,0,0,9.03,1.97,63.29,13.71,2024-10-15 05:26:00 UTC
8371a40f-5091-4f60-a572-49dda9f7de0f,0,0,9.03,2.47,63.26,17.24,2024-10-15 05:26:00 UTC
f193e754-24ec-4f4d-b7e3-09957f29d455,0,0,9.02,1.98,63.25,13.75,2024-10-15 05:26:00 UTC
3f38dc04-c977-4580-9191-cc31d2a850b6,0,0,9.02,2.48,63.23,17.27,2024-10-15 05:26:00 UTC
7114b5a3-3192-483e-9580-50a624a057bd,0,0,11.01,0.49,76.9,3.6,2024-10-15 05:26:00 UTC
82e6565a-e7e3-4948-90b5-61684510a2be,0,0,9.0,2.0,62.95,14.05,2024-10-15 05:26:00 UTC
668f5fa5-8ff5-449a-b96d-6a5a6d8098a8,0,0,8.98,2.52,62.97,17.53,2024-10-15 05:26:00 UTC
80bfaa25-2f4b-4638-8cc9-b046766cd4ee,0,0,8.98,2.02,62.97,14.03,2024-10-15 05:26:00 UTC
652e05a6-f1dd-4356-ab2e-b17e6d08578d,0,0,8.97,2.03,62.87,14.13,2024-10-15 05:26:00 UTC
1f26f2e3-ba06-4b2a-b559-c59ccef6858f,0,0,8.97,2.53,62.87,17.63,2024-10-15 05:26:00 UTC
163c722c-897f-4133-9085-0155f2ada5e0,0,0,8.97,2.03,62.85,14.15,2024-10-15 05:26:00 UTC
0e38cb2f-600d-4f8d-9982-905a2b0fc06c,0,0,8.97,2.53,62.85,17.65,2024-10-15 05:26:00 UTC
858fa0fd-c95e-49f4-8522-8398bb1af3e9,0,0,10.97,0.03,83.63,0.37,2024-10-15 05:26:00 UTC
7a65455a-0645-4100-bca8-f3569cf55d95,0,0,10.96,0.54,76.6,3.9,2024-10-15 05:26:00 UTC
bbeff755-c7fc-4f5b-b899-ce83feb7e404,0,0,8.96,2.04,59.79,17.21,2024-10-15 05:26:00 UTC
9dffd890-d963-4562-b65a-8bf78ec36036,0,0,8.95,2.05,62.75,14.25,2024-10-15 05:26:00 UTC
af2dd64a-a149-4c74-98ec-d729a5193880,0,0,10.95,0.55,76.51,3.99,2024-10-15 05:26:00 UTC
78c58464-e875-4a15-9698-4780baa14f7c,0,0,8.95,2.05,62.69,14.31,2024-10-15 05:26:00 UTC
35664c5c-a4c5-47dc-bc0e-194c07ece5cb,0,0,8.94,2.06,62.68,14.32,2024-10-15 05:26:00 UTC
f89c5820-db74-4798-ab14-ada78d5277c8,0,0,8.94,2.06,62.67,14.33,2024-10-15 05:26:00 UTC
44916656-baf7-4a94-816e-a9dd53ec18c5,0,0,8.94,2.06,32.94,57.06,2024-10-15 05:26:00 UTC
aae81865-7746-4917-9f0b-78fa788e6986,0,0,8.94,2.06,62.64,14.36,2024-10-15 05:26:00 UTC
1996a608-445a-40aa-a255-14b905e700dc,0,0,8.94,2.56,62.63,17.87,2024-10-15 05:26:00 UTC
7581138c-1225-4148-ab18-ee745ca635a3,0,0,8.94,2.06,62.62,14.38,2024-10-15 05:26:00 UTC
30d4b5d1-2bde-458f-b149-7f9276ebb716,0,0,8.93,2.07,62.6,14.4,2024-10-15 05:26:00 UTC
4f3fc520-400d-43e0-9ae1-4afc0b71c155,0,0,8.93,2.57,64.58,17.92,2024-10-15 05:26:00 UTC
866b5527-d978-4de2-982a-811e25295836,0,0,8.93,2.07,62.58,14.42,2024-10-15 05:26:00 UTC
d5b19093-b5cf-4553-a461-fdca96852a05,0,0,8.92,2.08,59.57,17.43,2024-10-15 05:26:00 UTC
6588460c-9bf8-4aa7-bb16-d6a8dad88b28,0,0,8.9,2.6,53.45,27.05,2024-10-15 05:26:00 UTC
281f49d1-7710-4dc2-baa1-aac6b08823ba,0,0,8.89,2.61,62.33,18.17,2024-10-15 05:26:00 UTC
4792d006-6ed9-4adb-aec2-4542422af7d4,0,0,8.89,2.11,62.3,14.7,2024-10-15 05:26:00 UTC
94e19d12-3635-4e1e-885c-6c916597f272,0,0,8.89,2.11,62.28,14.72,2024-10-15 05:26:00 UTC
b03b700b-df85-429f-908a-14bef3fe0c4c,0,0,8.89,2.11,62.28,14.72,2024-10-15 05:26:00 UTC
92d68cc3-4668-4803-9054-5ec15ed53131,0,0,5.99,5.01,59.37,17.63,2024-10-15 05:26:00 UTC
80328c8d-119b-485c-9de2-2964a40e60c0,0,0,0.0,11.0,26.55,50.45,2024-10-15 05:26:00 UTC
0164431d-ed09-425d-b9fc-0527ea355c6b,0,0,8.87,2.13,41.43,35.57,2024-10-15 05:26:00 UTC
ae27e21e-35e8-4e85-8b79-5a0e0a6ec82d,0,0,8.87,2.13,62.18,14.82,2024-10-15 05:26:00 UTC
393ecb38-b87e-4d82-95fe-5c195ab5e410,0,0,10.87,2.63,75.98,18.52,2024-10-15 05:26:00 UTC
ae2483af-617e-484a-9f03-1bb4f8fca65e,0,0,8.86,2.64,62.11,18.39,2024-10-15 05:26:00 UTC
6467f411-7571-407a-be07-b8260c3daa1b,0,0,8.86,2.64,62.09,18.41,2024-10-15 05:26:00 UTC
940c4769-42fa-4045-88c4-ade09a6d12a2,0,0,8.86,2.14,62.08,14.92,2024-10-15 05:26:00 UTC
271758aa-c8c9-47da-9378-1de6f4dc30f7,0,0,10.86,0.64,75.93,4.57,2024-10-15 05:26:00 UTC
cbbc8ff5-73f6-4499-bbe7-a379179ee5fc,0,0,8.86,2.64,62.07,18.43,2024-10-15 05:26:00 UTC
6639fa38-3fa3-46eb-9c4e-21fab39500ee,0,0,8.85,2.15,62.04,14.96,2024-10-15 05:26:00 UTC
535059b5-566b-446b-b87e-1fc6661ff48b,0,0,8.84,2.66,61.95,18.55,2024-10-15 05:26:00 UTC
76f4ea55-0d2c-4e51-b86f-5cd992daa81b,0,0,8.84,2.16,61.94,15.06,2024-10-15 05:26:00 UTC
778ba8e3-ac57-4435-85dd-8caaaf84318b,0,0,8.83,2.17,61.9,15.1,2024-10-15 05:26:00 UTC
eb9390d1-d437-44a2-954c-e604f7941a0e,0,0,8.83,2.17,61.89,15.11,2024-10-15 05:26:00 UTC
ac5b2ca0-e372-40cd-b61b-693d7bee02bb,0,0,8.83,2.17,61.87,15.13,2024-10-15 05:26:00 UTC
136bf0c2-6da7-4611-b4f1-18d117326ac6,0,0,8.83,2.17,56.21,20.79,2024-10-15 05:26:00 UTC
dda91dd6-476e-4088-8688-acdcae433f7a,0,0,8.82,2.68,61.84,18.66,2024-10-15 05:26:00 UTC
2b082223-c375-4384-afc5-4f9e7cf0e005,0,0,8.82,2.18,61.84,15.16,2024-10-15 05:26:00 UTC
ab6d58d5-d668-4417-9ae1-db042e9e57dd,0,0,8.82,2.18,61.83,15.17,2024-10-15 05:26:00 UTC
ba6bb612-0305-445d-8b40-ba99a139a7c1,0,0,8.82,2.18,61.83,15.17,2024-10-15 05:26:00 UTC
7249049f-c91e-4525-95e0-46dd4301a6f8,0,0,8.82,2.68,61.79,18.71,2024-10-15 05:26:00 UTC
6e02c724-f241-4b46-97c6-e3f63ab1fd9c,0,0,8.82,2.68,63.78,18.72,2024-10-15 05:26:00 UTC
2a5ab316-b424-4982-8f02-9262a60811ac,0,0,8.81,2.69,61.77,18.73,2024-10-15 05:26:00 UTC
5bcdc824-8b5d-4f45-8021-9f8cce2e27d7,0,0,8.81,2.69,61.77,18.73,2024-10-15 05:26:00 UTC
b10b99c4-94a5-456a-941e-93396832913d,0,0,8.81,2.19,61.76,15.24,2024-10-15 05:26:00 UTC
2c3d06cb-331c-4069-92aa-7bf268166f70,0,0,8.81,2.69,62.74,18.76,2024-10-15 05:26:00 UTC
45e1810f-80e7-49a0-a8da-2dc9afc85c94,0,0,10.81,0.19,81.59,1.41,2024-10-15 05:26:00 UTC
ff6503b6-820b-4bec-951b-07938c85f157,0,0,8.8,2.2,61.69,15.31,2024-10-15 05:26:00 UTC
3a0e4cca-2531-4838-a88d-29142ecb5155,0,0,8.79,2.71,61.63,18.87,2024-10-15 05:26:00 UTC
833f3d50-b642-4598-b0f8-af4c52beec4b,0,0,8.79,2.21,61.61,15.39,2024-10-15 05:26:00 UTC
3715e391-8778-4453-b687-2893894e29d8,0,0,8.79,2.71,61.59,18.91,2024-10-15 05:26:00 UTC
401d4b74-b07b-414f-ac79-ccba9a47081a,0,0,8.78,2.72,61.56,18.94,2024-10-15 05:26:00 UTC
c3a47814-3ee9-4a52-b6be-a0d7a7919a94,0,0,10.78,0.72,75.44,5.06,2024-10-15 05:26:00 UTC
2fc20ef5-6582-4d6a-b8fc-f91f188b967b,0,0,8.78,2.22,61.54,15.46,2024-10-15 05:26:00 UTC
ef969cbb-ae17-458f-b6f2-fbd683799285,0,0,10.78,0.72,75.4,5.1,2024-10-15 05:26:00 UTC
bbcc7fef-c648-47fa-834f-7ca3004b68ef,0,0,8.77,2.73,66.22,16.28,2024-10-15 05:26:00 UTC
d22ba0f8-40f5-4446-a5c2-887237ff9304,0,0,8.77,2.23,61.48,15.52,2024-10-15 05:26:00 UTC
1d9f723e-bd9e-4dc4-afa0-8cb2ac45540e,0,0,8.77,2.23,61.45,15.55,2024-10-15 05:26:00 UTC
2e43ed52-caa2-485c-a085-8f61d0e984d9,0,0,8.77,2.73,61.43,19.07,2024-10-15 05:26:00 UTC
1099985e-d98b-45d4-abc3-50e333ae5b1d,0,0,8.77,2.73,63.44,19.07,2024-10-15 05:26:00 UTC
216d082f-b747-496f-a200-a71244da6e01,0,0,8.76,2.24,61.38,15.62,2024-10-15 05:26:00 UTC
aa000994-37af-4aba-a465-c308c7aaf999,0,0,8.76,2.74,61.35,19.15,2024-10-15 05:26:00 UTC
af5b359c-2e15-4ad1-a8b4-a6ad1c511e91,0,0,8.75,2.25,61.34,15.66,2024-10-15 05:26:00 UTC
f70fcc46-8a01-44a3-a64e-a1086393f0ce,0,0,13.77,1.73,96.27,11.23,2024-10-15 05:26:00 UTC
2d4ab455-88eb-45e2-9501-fcc7369c48c7,0,0,8.75,2.25,61.31,15.69,2024-10-15 05:26:00 UTC
aa777695-0092-4f26-b535-9f2a26582d65,0,0,8.74,2.26,61.3,15.7,2024-10-15 05:26:00 UTC
ea047d9a-3335-4ebd-8aaf-06455ae082b4,0,0,8.75,2.25,61.29,15.71,2024-10-15 05:26:00 UTC
f895efca-793a-43f8-a99f-5134e653fa15,0,0,8.74,2.26,61.23,15.77,2024-10-15 05:26:00 UTC
d45ae8f2-819a-4172-ad4f-7b75c1fd127f,0,0,8.74,2.26,61.22,15.78,2024-10-15 05:26:00 UTC
bcd9b42a-e828-41ab-8065-dd0b099b580d,0,0,8.73,2.27,61.18,15.82,2024-10-15 05:26:00 UTC
e06c912d-222a-4dbc-abe8-f1361e9f760f,0,0,10.73,0.77,75.07,5.43,2024-10-15 05:26:00 UTC
9c573b1d-d256-4bfe-86fe-bfa4161522bf,0,0,8.72,2.78,61.13,19.37,2024-10-15 05:26:00 UTC
9794b90e-6326-44ef-bdf5-83a6d1ba388e,0,0,8.72,2.28,61.1,15.9,2024-10-15 05:26:00 UTC
810674c8-e375-4d13-999c-5e98baa15bc6,0,0,8.72,2.28,55.63,34.37,2024-10-15 05:26:00 UTC
e004727a-5d21-4fc1-9a64-68892222a0a1,0,0,8.71,2.29,61.05,15.95,2024-10-15 05:26:00 UTC
ab2ff266-f66e-482a-b965-8215417cd29e,0,0,8.71,2.29,61.01,15.99,2024-10-15 05:26:00 UTC
f413f1b7-81c3-4fd8-8fa6-1eba51365b59,0,0,8.71,2.29,61.01,15.99,2024-10-15 05:26:00 UTC
57082a46-2294-4016-91e5-df206733ae25,0,0,8.71,2.29,61.0,16.0,2024-10-15 05:26:00 UTC
1a49639a-80e1-41aa-849e-a71664488f9f,0,0,8.7,2.3,61.0,16.0,2024-10-15 05:26:00 UTC
7125def2-bb00-4892-bf74-69b476a9e101,0,0,8.7,2.3,60.96,16.04,2024-10-15 05:26:00 UTC
672ba2ef-ea87-4023-ada2-f7d0ce8fff07,0,0,8.67,2.33,60.79,16.21,2024-10-15 05:26:00 UTC
13b3c002-1845-4a08-b9f0-0889e5b01df9,0,0,13.69,6.38,84.28,66.64,2024-10-15 05:26:00 UTC
d809793f-e6a5-41e6-ba65-989a979bfc20,0,0,8.67,2.83,34.72,45.78,2024-10-15 05:26:00 UTC
b3165a77-9f20-4200-a91d-4c0b86ab4539,0,0,8.67,2.33,60.74,16.26,2024-10-15 05:26:00 UTC
345188e9-8130-458c-b63b-4723187805c3,0,0,10.67,0.33,74.66,2.34,2024-10-15 05:26:00 UTC
b3258d79-257f-4e26-ae50-1b16f6cfb7a0,0,0,10.67,1.33,74.65,9.35,2024-10-15 05:26:00 UTC
45c116aa-a1cc-4933-afe7-d32c2aa7477a,0,0,8.66,2.84,60.68,19.82,2024-10-15 05:26:00 UTC
5871bb77-b06c-4e16-981f-5356934b520e,0,0,8.65,2.35,60.63,16.37,2024-10-15 05:26:00 UTC
4c221b72-6e88-4a82-b6cb-43635119f49e,0,0,8.64,2.36,51.9,25.1,2024-10-15 05:26:00 UTC
42b80028-65d7-4875-a737-1aa15c90e11a,0,0,8.64,2.86,60.56,19.94,2024-10-15 05:26:00 UTC
363a5f68-83f2-4c8f-b0c1-cbd85e67c766,0,0,8.64,2.36,60.54,16.46,2024-10-15 05:26:00 UTC
9cfcfd70-04b5-40b7-a82c-ab31dd77d790,0,0,8.64,2.36,60.53,16.47,2024-10-15 05:26:00 UTC
d388c599-4ee8-499e-ab2a-a1d6230aed54,0,0,9.23,2.36,60.18,20.9,2024-10-15 05:26:00 UTC
43e218d0-5061-4e69-a160-36a802c49413,0,0,11.23,0.36,79.77,3.31,2024-10-15 05:26:00 UTC
582686e5-7f0b-4f28-ab8e-1febf1ec45b9,0,0,8.23,2.36,59.17,16.91,2024-10-15 05:26:00 UTC
684c5df3-eb4b-4701-a5c4-275a9216b31e,0,0,9.22,2.36,60.18,20.9,2024-10-15 05:26:00 UTC
1da779e0-4ea4-46d8-8472-7a8d1fe2bd58,0,0,9.21,2.37,60.17,20.91,2024-10-15 05:26:00 UTC
d65e03aa-1130-4001-8344-2471fe15f846,0,0,9.17,2.0,63.12,15.05,2024-10-15 05:26:00 UTC
72a7653b-cb1b-4b27-96bf-856e080b52c1,0,19,0.0,10.75,0.0,80.0,2024-10-15 05:26:00 UTC
